contact_url,contact_name,contact_dept,Telephone:,Mobile Phone:,Fax:,Address:,Zip:,Country/Region:,Province/State:,City:
https://chungxin.en.alibaba.com/contactinfo.html,Mr. lion Wang,Sales,0,0,0,"2F,Block 2, ChangGuang Industry, AoBei 2 village, Henggang Town, LongGang District, ShenZhen, China.",518031,China,Guangdong,shenzhen
https://sznumber.en.alibaba.com/contactinfo.html,Ms. Crystal Zhao,Marketing,0,0,0,"6#,first Caiyun Road,Ailian Village,Longgang Town,Longgang District ",518172,China,Guangdong,Shenzhen
https://csxldl.en.alibaba.com/contactinfo.html,Ms. Jasmine Xiong,Sales,0,0,0,"Juxing Pioneering Base, No.8 Lujing Road, Hi-tech Development Zone",410205,China,Hunan,chansgha
https://snxin.en.alibaba.com/contactinfo.html,Ms. sylvia liu,Other,0,0,0,Yangzi road shizhuang village lingang new city jiangyin,214446,China,Jiangsu,Wuxi
https://sunnyelectrical.en.alibaba.com/contactinfo.html,Ms. Tina Yan,Sales,0,0,0,"No.12,North Huancheng Road,Shacheng, Town,Longwan,Wenzhou,Zhejiang,China",325025,China,Zhejiang,Wenzhou
https://renownuv.en.alibaba.com/contactinfo.html,,,,,,,,,,
https://shyitu.en.alibaba.com/contactinfo.html,Ms. yang zhang,,0,,0,"No.1007-1009 ChangZhong Road ,Jing'an District ,Shanghai, China",200434,China,Shanghai,SHANGHAI
https://xyelectronics.en.alibaba.com/contactinfo.html,Ms. Juan Wang,Sales,0,,0,"dongmao village,Fangxian town,Danyang City",212321,China,Jiangsu,zhenjiang
https://hampool.en.alibaba.com/contactinfo.html,Ms. Sophia Pu,,0,0,,"Floor 4,  Building 12, Lane 1755 Wenbei Rd., Nanxiang Town,  Jiading District",201802,China,Shanghai,shanghai 
https://baotenlink.en.alibaba.com/contactinfo.html,,,,,,,,,,
https://tittrick01.en.alibaba.com/contactinfo.html,,,0,0,0,,,China,,
https://sentlon.en.alibaba.com/contactinfo.html,Mr. pailin Chen,Director/CEO/General Manager,0,0,0,"A116, Yiyun Plaza,, No.79 Yongfu Road, Guangzhou , China",,China,Guangdong,Guangzhou
https://bofit.en.alibaba.com/contactinfo.html,Ms. BOFIT MACHINERY,Sales,0,0,0,Diankou Town,311835,China,Zhejiang,Zhuji
https://yqshicheng.en.alibaba.com/contactinfo.html,,,,,,,,China,,
https://wubai.en.alibaba.com/contactinfo.html,Mr. Leo chen,Sales,0,0,0,xiangyang industrial  zone liushi yueqing ,325604,China,Zhejiang,wenzhou 
https://gl-copper.en.alibaba.com/contactinfo.html,Ms. Joanna Leung,Sales,0,0,,"12th Eastern Xiantang Industrial Zone,Longjiang Town,Shunde District",528319,China,Guangdong,Foshan
https://htll.en.alibaba.com/contactinfo.html,Ms. vivi yu,Sales,0,0,,Chongzhou Industrial Park No.138,,China,Sichuan,ChengDu
https://gdbosi.en.alibaba.com/contactinfo.html,Ms. Smile Wu,Sales,0,,,No.172jingfu west road Ya,523788,China,Guangdong,DongGuan
https://baidadianqi.en.alibaba.com/contactinfo.html,Mr. David Chen,Owner/Entrepreneur,0,0,0,"NO.3 EAST LIANHE INDUSTRIAL ZONE,LUOCUN,NANHAI,FOSHAN,GUANGDONG,CHINA",528000,China,Guangdong,FOSHAN
https://flashcure.en.alibaba.com/contactinfo.html,Ms. amy liang,,0,0,,"GuoZhai NO.2 building Unit one 1203 room GaoKai district,Baoding",071051,China,Hebei,Baoding
https://txuv.en.alibaba.com/contactinfo.html,Ms. Amy Liang,,0,0,,"GuoZhai NO.2 building Unit one 1203 room GaoKai district,Baoding",071051,China,Hebei,Baoding
https://goldeneagle.en.alibaba.com/contactinfo.html,Ms. Yana Yu,Sales,0,0,0,"Tie Lu Keng Industrial Zone, Qi Shi Town",523506,China,Guangdong,Dongguan
https://zsouge.en.alibaba.com/contactinfo.html,Ms. Fanny lin,,0,0,,No.,518415,China,Guangdong,zhongshan
https://cddzh.en.alibaba.com/contactinfo.html,Mr. Dorain Gray,Sales,0,0,,Chengdu Longtan  Industrial Zone Chenghong road No.26,610000,China,Sichuan,Chengdu
https://lme.en.alibaba.com/contactinfo.html,Kuang Jin,,,,,,,China,,
https://mingyudacn.en.alibaba.com/contactinfo.html,Ms. Jean Yang,Sales,0,,,"601-1, No. 22 Yangmen Industrial Park, Xili Town, Nanshan",518000,China,Guangdong,Shenzhen
https://zvepower.en.alibaba.com/contactinfo.html,Mr. Chum Yang,Sales,0,0,,"No.115,Shouth Shaping Road,Jixia Village,Buji Town",518000,China,Guangdong,Shenzhen
https://hkxx.en.alibaba.com/contactinfo.html,Ms. Judy Huang,Sales,0,0,0,"AiLian Industrial area,LongGang district",518116,China,Guangdong,ShenZhen
https://dernfu.en.alibaba.com/contactinfo.html,,,,,,,,,,
https://jysuokang.en.alibaba.com/contactinfo.html,Mr. Bin Liu,Director/CEO/General Manager,0,0,0,"No. 83, Xiejing Road, South Section, Industrial Zone, Chengjiang Town",214400,China,Jiangsu,JingYin
https://uvbest.en.alibaba.com/contactinfo.html,Ms. LILY Xing,Marketing,0,0,0,"Road West, North of Banbidian Village, Tao yuan Office",072750,China,Hebei,ZHUOZHOU
https://harvesttech.en.alibaba.com/contactinfo.html,Mr. Colin He,Director/CEO/General Manager,0,0,,"Building D, Huifu Industrial Park,Pingji Ave.No.3,Longgang District, ",518112,China,Guangdong,Shenzhen
https://feilon.en.alibaba.com/contactinfo.html,Ms. Sophia Gan,Sales,0,0,,"1 Senjing Road, Luyang District",230000,China,Anhui,Hefei
https://scrlt.en.alibaba.com/contactinfo.html,Mr. Walter Field,Sales,0,0,0,"No.72 Tai'an Road,Lunjiao Town,Shunde Area",528308,China,Guangdong,Foshan
https://sylstar.en.alibaba.com/contactinfo.html,Ms. Lily Yu,,0,0,,HuangPu RD 53,200086,China,Shanghai,HongKou
https://jshw.en.alibaba.com/contactinfo.html,Mr. Andy Zhang,Sales,0,0,0,"No.133 Eastern East Road, Changzhou city, Jiangsu Province, China",213025,China,Jiangsu,Changzhou
https://aguatop1.en.alibaba.com/contactinfo.html,Ms. Tina Hu,Sales,0,0,,"No.20 Kaiyuan Road, Zhenhai, Ningbo ",,China,Zhejiang,ningbo
https://jyasl.en.alibaba.com/contactinfo.html,,,,,,,,,,
https://wjxinyu.en.alibaba.com/contactinfo.html,Mr. Xinsheng Zhou,Director/CEO/General Manager,0,0,0,CHUANGJU ROAD GANGDONG DEVELOPMENT ZONE QIDU WUJIANG,,China,Jiangsu,WUJIANG CITY
https://wjzhongxin.en.alibaba.com/contactinfo.html,Mr. Terry Xu,Sales,0,0,0,"South Side,RenMin Rd.(W), Qidu Town,Wujiang City,Jiangsu, China",215234,China,Jiangsu,Wujiang
https://baoyuan168.en.alibaba.com/contactinfo.html,Ms. Carol Yuan,Sales,0,0,0,"Xiazhao Industrial Area, Guidan Road, Baini Town, Sanshui District",528131,China,Guangdong,Foshan
https://zjjhxl4.en.alibaba.com/contactinfo.html,Ms. Fancy Zhong,Sales,0,0,0,"No.928, Chengxin Road, Yinzhou District",315100,China,Zhejiang,Ningbo 
https://magnetwire.en.alibaba.com/contactinfo.html,Mr. Mark Zhang,Marketing,0,0,0,"No. 68, Jingsan Road, Jinshui Zone, Zhengzhou City, Henan Pro. China.",450000,China,Henan,Zhengzhou
https://wjjzdcx.en.alibaba.com/contactinfo.html,Mr. Jin Zheng,Sales,0,0,,"No.38,Donghuan Road,Qidu Town,Wujiang City",215200,China,Jiangsu,Wujiang
https://osmuntech.en.alibaba.com/contactinfo.html,Mr. Simon Liu,Sales,0,0,,"Building 4,NO.858 East Changhong Street, Fuxi, Deqing",313200,China,Zhejiang,Huzhou
https://nbjhxl.en.alibaba.com/contactinfo.html,Ms. Viola Ye,Sales,0,0,,NO.398 Jingu Middle Road Yinzhou District,315105,China,Zhejiang,ningbo
https://lightpoint.en.alibaba.com/contactinfo.html,Ms. POLLY ZHONG,Sales,0,,0,YUE XIU DISTRICT,,China,Guangdong,GUANGZHOU
https://opoolighting.en.alibaba.com/contactinfo.html,Ms. Helen Xie,Director/CEO/General Manager,0,0,0,R602-606 Yunceng Business Center.Qifu Er Heng Road. Baiyun District Guangzhou China ,510410,China,Guangdong,Guagnzhou
https://chinapt.en.alibaba.com/contactinfo.html,Ms. Emily Looker,Sales,0,0,0,"No.496,Chengdian South Road,Yiwu city,Zhejiang Province,China.",322000,China,Zhejiang,Yiwu city
https://qdlima.en.alibaba.com/contactinfo.html,Mr. Nora Kim,Sales,0,0,0,"No.135 Fuzhou North Road,Rm323 Building No.1,Top Town.Qingdao China.",266071,China,Shandong,Qingdao
https://ulightcn.en.alibaba.com/contactinfo.html,,,,,,,,,,
https://ousipu.en.alibaba.com/contactinfo.html,Mr. Kenny Deng,Marketing,0,0,0,"2/F,Dongxing Business Center Building,NO.153 Dongping North Road,Yongping Street,Baiyun District",510000,China,Guangdong,Guangzhou
https://gzbestop.en.alibaba.com/contactinfo.html,Ms. kelly Zhang,Marketing,0,0,,"666, Floor 6, No. 35, Haungshagang Lane 8, Xinshi Street, Baiyun Dist., Guangzhou, Guangdong, China ",510000,China,Guangdong,guangzhou
https://nssclighting.en.alibaba.com/contactinfo.html,Mr. James Lin,Sales,0,0,0,"No. 7 Building, No. 68 Hongmian Ave., Huadu District",510800,China,Guangdong,Guangzhou
https://szautodragons.en.alibaba.com/contactinfo.html,Mr. Stephen Wang,Director/CEO/General Manager,0,0,0,"669 Yiben E-business Industrial Park,No. 1063 Chaguang Rd.,Nanshan Dist., Shenzhen China",518054,China,Guangdong,ShenZhen
https://cn-ss.en.alibaba.com/contactinfo.html,Ms. Jenny kwan-lan Li,Sales,0,0,0," No38,Gaoming Road, Renhe Town,Baiyun District, Guangzhou, China ",510470,China,Guangdong,Guangzhou
https://sd-gaoneng.en.alibaba.com/contactinfo.html,Mr. Ron Liang,,0,0,0,"Fuyuan Industrial, Rongbian, Ronggui, Shunde",528306,China,Guangdong,Foshan
https://jmogl.en.alibaba.com/contactinfo.html,Ms. Yvonne Tam,Marketing,0,0,0,"Plant A, No. 4-5, Xincun 2nd Road, Sanya, Hetang Town",529095,China,Guangdong,jiangmen
https://mlauto.en.alibaba.com/contactinfo.html,Mr. Kevin Wen,Sales,0,0,0,"D-126 Guangyi Commercial Building,No 68 North Baiyun Avenue Baiyun District ",510000,China,Guangdong,Guangzhou
https://universelite.en.alibaba.com/contactinfo.html,Ms. UNIVERSELITE Sales,Sales,0,0,0,"Kuaiji Cun Industrial Zone, Pingshui Town, Shaoxing City",312000,China,Zhejiang,Shaoxing
https://jsczpeide.en.alibaba.com/contactinfo.html,Ms. Hongxia Yang,Marketing,0,0,0,"No.206,Qingyang North Road,Tianning District,Changzhou City,Jiangsu Province,China",213021,China,Jiangsu,Changzhou
https://labels.en.alibaba.com/contactinfo.html,Mr. Shishan Lin,Director/CEO/General Manager,0,0,0,"RM 902,Building No.1,Shuanghuayuannanli 2Qu,Chaoyang District",100022,China,Beijing,Beijing
https://jarmoo-flag.en.alibaba.com/contactinfo.html,Ms. Lucy Kao,Sales,0,0,0,"5F Hailian, ChangSheng Rd,  Economic Development Area ,  QiaoKou Industry Zone, Wuhan",430035,China,Hubei,Wuhan
https://cncaps.en.alibaba.com/contactinfo.html,Ms. Jesse Wang,Sales,0,0,0,baigou town,074004,China,Hebei,Baoding
https://chinacap168.en.alibaba.com/contactinfo.html,Ms. Cherry Tan,Sales,0,0,0,"No. 982, Qiaoping 1st Road",529500,China,Guangdong,Yangjiang
https://qianzun88.en.alibaba.com/contactinfo.html,Ms. Xixi L,Sales,0,0,0,New Industry of Baigou Town,074004,China,Hebei,Baoding
https://yipaiartist.en.alibaba.com/contactinfo.html,,,,,,,,,,
https://my1322489615lmyc.trustpass.alibaba.com/contactinfo.html,Peter Foo,,0,,,,,Malaysia,Kuala Lumpur,
