contact_url,contact_name,contact_dept,Telephone:,Mobile Phone:,Fax:,Address:,Zip:,Country/Region:,Province/State:,City:
https://china-sewing.en.alibaba.com/contactinfo.html,Ms. ERICA HU,Sales,0,0,0,NO.828-832 SEWING MACHINE MARKET HULU DONGYANG ,322100,China,Zhejiang,DONG YANG
https://sinograce.en.alibaba.com/contactinfo.html,Mr. Frank Liu,Sales,0,0,0,"Rm. 2404, No. 1 Building, Jiangnan, Xinlicheng, Tongcheng South Rd., Baohe Dist.",230000,China,Anhui,Hefei
https://foreverest.en.alibaba.com/contactinfo.html,Mr. Richard Hu,Director/CEO/General Manager,0,0,0,"P.O.Box12157, ONEPARK, Xiamen 361010, China",,China,Fujian,XIAMEN
https://obeis.en.alibaba.com/contactinfo.html,Mr. Yijun Wang,Sales,0,0,,"No.3 Development Road, Jiushuikeng Industrial Area, Panyu District ",511430,China,Guangdong,Guangzhou
https://lanrungroup.en.alibaba.com/contactinfo.html,,,,,,,,,,
https://huisell.en.alibaba.com/contactinfo.html,Mr. Kevin Niu,Director/CEO/General Manager,0,0,,Dongfang Garden ,454000,China,Henan,Jiaozuo
https://fjxingyuan.en.alibaba.com/contactinfo.html,Ms. Linda Wu,Director/CEO/General Manager,0,0,0,"Huatai international industrial area , Quanzhou City , Fujian Province,China. ",362200,China,Fujian,Quanzhou
https://yesosewing.en.alibaba.com/contactinfo.html,Mr. Stanley Zheng,Sales,0,0,0,"199#,World Trade Avenue",322100,China,Zhejiang,Dongyang
https://jbrautoparts.en.alibaba.com/contactinfo.html,Ms. Lisa chen,Director/CEO/General Manager,0,0,0,SHIJIEMEN FEIYUN TOWN ,325207,China,Zhejiang,wenzhou
https://ahlandy.en.alibaba.com/contactinfo.html,Mr. Frank Sun,Director/CEO/General Manager,0,0,0,"8BL., SENHAI HAOTING, LINQUAN RD., HEFEI,CHINA",230001,China,Anhui,Hefei
https://ruikang-cn.en.alibaba.com/contactinfo.html,Mr. linan Luo,Director/CEO/General Manager,0,,0,"2nd Yongyi  Industrial Area,Donghai Fifth Road, Dongfeng Town",528425,China,Guangdong,Zhongshan
https://tonggang.en.alibaba.com/contactinfo.html,Mr. Steven Zhou,Owner/Entrepreneur,0,,0,"RMA-309,JIANLIAN BUILDING,DETAI ROAD,QUANZHOU,FUJIAN,CHINA.",362000,China,Fujian,Quanzhou
https://bestway-ic.en.alibaba.com/contactinfo.html,,,,0,,,,China,,
https://focus-china.en.alibaba.com/contactinfo.html,Ms. Sunny He,Sales,0,0,0,Taiwanese Investment Zone,362000,China,Fujian,Quanzhou City
https://focuschina.en.alibaba.com/contactinfo.html,Mr. Will Liang,Sales,0,0,0,"No.823,JinMao BLD,Donghu Street,Fengze District",362000,China,Fujian,Quanzhou City
https://quantumchip.en.alibaba.com/contactinfo.html,Mr. Jack Li,Sales,0,0,,Longgang,,China,Guangdong,Shenzhen
https://umean.en.alibaba.com/contactinfo.html,Ms. Icy yang,Sales,0,0,0,Rm 2620 GuoLi Building ZhongHang Road FuTian Distric,518031,China,Guangdong,shenzhen
https://wellsun.en.alibaba.com/contactinfo.html,Mr. Hua Zhou,,0,0,0,"Room 1404, 669 Wusong Road, Shanghai City. China",200080,China,Shanghai,Shanghai
https://kunshengda.en.alibaba.com/contactinfo.html,Mr. Robert zhou,Sales,0,0,,"No. 20, East Street, Silian Rd., Xiashan Town, Chaonan District",515144,China,Guangdong,shatou
https://gintech.en.alibaba.com/contactinfo.html,Mr. Tom Chen,Director/CEO/General Manager,0,,,World famous electronics market - Huaqiang North,518031,China,Guangdong,SHENZHEN
https://xiannenghk.en.alibaba.com/contactinfo.html,Ms. Amily xue,Sales,0,0,0,"1117,NanGangJieJia Building, ShenNan Road, FuTian District, ShenZhen in GuangDong China.",513380,China,Guangdong,shenzhen
https://chipsource.en.alibaba.com/contactinfo.html,Mr. Steve Ke,Sales,0,0,0,"Shenzhen, China,",518000,China,Guangdong,Shenzhen
https://anjihuasheng.en.alibaba.com/contactinfo.html,Ms. Sarah Dong,Sales,0,0,0,"Economic Development Zone, Dipu Town, Anji County, Huzhou City, Zhejiang Provincce, China",313300,China,Zhejiang,Huzhou City
https://sunlightexport.en.alibaba.com/contactinfo.html,Ms. Iris Lee,,0,0,,"Room705, Building 16, No.230 Jingfa Avenue, Yiwu, China",,China,Zhejiang,Yiwu
https://furniliving.en.alibaba.com/contactinfo.html,Mr. Fisher Xie,Director/CEO/General Manager,0,0,0,"Kangshan Industrial Park, Dipu Town, Anji",313300,China,Zhejiang,Huzhou
